x,y
1.2362035654208743,5.607419032094127
18.521429192297486,128.27277126868344
11.959818254342153,42.79286180582256
7.959754525911098,11.060046890671996
-5.319440786726904,58.336454556791985
-5.320164389913921,55.97703797135104
-8.257491634954016,94.31885011646965
15.985284373248057,89.63147896935865
8.033450352296263,15.306928723750758
11.242177333881365,37.035799296785015
-9.382465171125926,112.1243331376634
19.09729556485983,141.88657823545708
14.973279224012654,75.8235348170478
-3.629826679651716,40.01295911073317
-4.545250983786982,47.13703307459981
-4.497864704396985,47.332685964866435
-0.8727327112138674,17.69682694622759
5.742692948967136,4.907750149989472
2.9583505592634722,3.272796538988452
-1.2631257940587428,21.55567608216965
8.355586841671386,18.003893866831476
-5.815184180438745,64.14490824090011
-1.235660543943455,17.934154126952894
0.9908552988107502,12.01137720243095
3.6820995265110774,3.4243194233908305
13.555278841790408,59.98347827691164
-4.009786535249208,40.68157754006129
5.427033152408349,5.505813998591517
7.772437065861276,13.166215215324232
-8.606487618400068,96.38490845988524
8.22634555704315,15.933732393211402
-4.884276289381254,54.050089127313804
-8.048452210441614,90.74982450901399
18.466566117599996,132.28925740259135
18.96896099223678,138.062488925359
14.251920443493834,68.76029272992932
-0.8615869247988801,13.74387652452306
-7.069836579808484,82.36232470082653
10.526990795364707,32.55188179615128
3.2045748121880386,3.8103697291360588
-6.338852954656636,64.19095019751971
4.855307303338105,5.014987086497079
-8.968344366543448,102.018922271408
17.279612062363462,110.69856499123647
-2.2366005519994925,28.160243305448788
9.87566853061946,22.83128207102306
-0.6486677173176716,19.20800097484765
5.602040635334324,7.151069923969791
6.401308380298389,9.411415836951889
-4.454366334234189,46.90350147539725
19.087538832936758,137.7492486873974
13.253984700833435,57.33748425037784
18.184968246925674,124.18725170150219
16.844820512829465,100.21408811769741
7.936999364332554,16.004057128801612
17.656227050693506,120.09433739706085
-7.345224938442415,81.14598108435501
-4.120514127425644,47.88389212543826
-8.643181332683858,100.09264998389804
-0.2400900771020691,14.026106508830956
1.660318690684461,6.02354826912533
-1.8595290467831234,27.874613206042568
14.86212527455788,73.2311715253379
0.702599800807679,11.99424746413011
-1.5719647093785767,21.509746763417752
6.2808824947474555,6.200841447758499
-5.77227325075712,63.35889408041701
14.06590942262119,64.03344581006972
-7.763480689606875,86.21809600201172
19.60660809801552,152.40533918937578
13.167343078899723,57.618902062193634
-4.038529553974827,44.060154040644505
-9.834336486291928,117.52378005832095
14.463842853645026,68.67398736087168
11.205720315428515,35.3132736859876
11.87021504122962,41.80603100096949
13.138110400578373,52.12730519561564
-7.778660447977289,88.68818104840646
0.7539718563281781,10.493045884984918
-6.523928214246109,67.02042239788692
15.893102776267806,87.00968322319993
8.698943804826737,16.239786381248415
-0.07305925442052441,13.808171636330297
-8.093249491419291,95.52656754803576
-0.6705303485301339,17.564654854203862
-0.2445003391975895,13.12792609787182
11.88818535014192,41.775342479530494
9.126724140656393,19.065804753725654
16.616382277289794,100.1533775390943
4.1664477548584795,5.177758287129687
-6.412172621850949,71.46646451878136
11.397343616689849,36.78384255868918
12.823551458506923,53.990957259751454
6.838315927084889,10.649667706238633
13.129015398636831,52.588474199504645
4.813867890931721,8.817139897830717
5.681984881459822,6.351432911415843
2.826230550756488,3.1563918240419806
-9.237426197677145,112.44349750583035
-6.763257190200866,77.66417837584328
-9.057124429397973,106.22704849142968
9.092312337913413,18.551686447367906
-0.5693205677102,16.182464355392355
5.257120734941083,6.377674980366685
17.226994217782792,111.52773893241668
-2.521233125533752,30.65686354826237
2.3114876910688924,5.914090707390655
12.666534156291462,52.06131210990879
-3.136055035251326,33.92829593357843
-7.69060270513621,88.06395364233667
-1.3074564125869585,20.3253305462037
-5.163361382379867,55.242361010476195
17.89092957027719,119.54762946625986
14.243611386932507,66.84724018259035
9.002112695312704,18.257905815040694
16.14381770563153,95.1730931429273
14.110162306973432,63.86337704779074
-4.402898233418925,44.8847547276195
16.776769954699333,106.18949741687477
6.18026725746952,8.80783431770486
14.223204654921876,61.93812065246372
16.8827389977048,102.44846097136961
-0.4598957508440833,12.310423389914156
-6.698442264169698,70.77261874103296
-3.1619451237417495,28.499045440824855
2.8132336587876896,4.571069453792788
14.540442977674793,68.3766792610457
15.821917497690304,87.97445050691059
-9.791436084064278,114.87198303873309
5.3224190773269715,5.215099035991071
2.5223300944633706,4.480272453596523
-3.3367656858780927,39.300784368064136
-6.404038979989516,71.769129981776
0.12845514210883913,14.564006958018659
18.287291117375574,125.82278492226095
-0.3039120393773427,19.084956096138928
5.563718652300983,2.3610590584527595
11.090568766855334,31.358582003375304
0.9088880713788186,9.565417573380367
19.15346248162882,146.28453132712164
18.873418848263338,136.3264751277849
-2.4465311252390753,28.56816764278714
4.917455176771563,1.6212136886073458
-0.9736507054969099,20.7341799747147
-1.454785168675972,23.75916125050312
-8.893391579364016,105.32187825408876
8.286930019396905,13.768220049029086
5.080370696865845,3.2869069688418238
-8.45563746250032,94.49949825753491
-1.6406060729016563,23.25760712531489
17.247976578999612,107.14451540407636
-2.813143279990827,29.496519801711923
-5.653153837263307,59.062645969701435
4.683582808326891,3.302058923135615
19.56951362331802,148.36989562236735
-2.738341854654988,32.176039763797654
10.164066422176358,26.95552451850179
12.848588459861528,50.40219857817453
-2.8708736802280104,32.691368934412964
11.846490458355788,38.95739342563179
1.033493981577596,9.490652022221163
8.969174917807383,19.11682460394887
9.005891322826841,16.029275042856874
6.073240522242756,8.570383266582374
-7.2913068983677505,78.73329947342229
15.05907486767714,77.56250175574576
-0.3765980508479245,17.82158978028205
-4.404444688004373,48.2321678236627
-8.776745753357083,102.01580600469462
7.726788295647253,-1.7964288051254957
10.326930855268472,29.913056245560075
-9.502365132164316,114.73770845298924
5.362791748978429,3.8775907705619512
-3.205126744061861,33.55852354479391
