x,y
-250.91976230527507,-149.5275807901463
901.4286128198323,542.606795488437
463.98788362281016,283.1703679942135
197.31696839407323,120.04243438383187
-687.9627191151269,-406.55236285866954
-688.0109593275947,-408.94881617821744
-883.8327756636011,-526.1284759902716
732.3522915498704,442.85462899470645
202.23002348641762,126.88370976893802
416.145155592091,255.2534131308086
-958.831011408395,-570.6284981412127
939.8197043239886,569.0214008062085
664.8852816008434,402.5069896206652
-575.3217786434477,-340.1086611722505
-636.3500655857988,-378.48579490242685
-633.1909802931324,-375.9101249315546
-391.5155140809245,-231.45859594728728
49.512863264475754,32.79328088004706
-136.10996271576846,-79.04420122490465
-417.54171960391614,-245.5896515546319
223.70578944475892,140.84468549248226
-721.0122786959164,-426.2651632742107
-415.7107029295637,-247.9395524296291
-267.27631341261656,-153.7873819447562
-87.86003156592813,-49.352335942792735
570.3519227860272,347.4126197019075
-600.6524356832806,-358.2038920740628
28.468876827223312,21.365285924081995
184.82913772408483,115.52492900024471
-907.0991745600046,-543.2287143198421
215.08970380287678,134.27035661441445
-658.9517526254169,-388.6791815595735
-869.896814029441,-518.2873843090277
897.7710745066665,545.382980965656
931.2640661491187,562.3790527025664
616.7946962329222,375.77598680184656
-390.7724616532586,-234.90061692385734
-804.6557719872322,-473.9559076337124
368.46605302431385,228.07054830507423
-119.69501252079738,-68.38625852098578
-755.9235303104424,-453.4982962395531
-9.646179777459679,-1.2116511298648285
-931.2229577695632,-557.6216257558855
818.6408041575642,496.07418956965347
-482.44003679996615,-284.6408906416511
325.0445687079639,197.14393488677428
-376.5778478211781,-219.7047746454781
40.13604235562161,29.692774818985313
93.42055868655939,62.00398188651276
-630.2910889489459,-374.15693796202976
939.1692555291172,564.670505183643
550.2656467222291,336.1151325777597
878.9978831283781,530.8579870787553
789.6547008552977,475.0132602267933
195.79995762217027,124.18405330525081
843.7484700462337,514.4478970687452
-823.014995896161,-489.891493795655
-608.0342751617096,-356.50232278781914
-909.5454221789239,-541.5446238501316
-349.33933847347134,-206.3645148924155
-222.645420621036,-130.84816928099255
-457.3019364522082,-267.10699705533943
657.4750183038586,396.9247232195396
-286.4933466128215,-166.42546934774293
-438.1309806252385,-259.9969160452615
85.39216631649697,54.314686264749454
-718.1515500504747,-424.8304306423457
604.3939615080794,365.8763032122689
-850.8987126404584,-507.3488183431156
973.7738732010346,590.5299333149704
544.4895385933148,333.88851774243216
-602.5686369316552,-356.25180255242464
-988.9557657527952,-590.6829990029249
630.9228569096683,381.53249714720585
413.71468769523426,252.3886431446206
458.01433608197453,279.450461773036
542.5406933718914,327.5486842028553
-851.9106965318192,-505.7003420399318
-283.06854291145476,-165.67009908759366
-768.2618809497405,-460.38854520712056
726.2068517511871,437.8662580857908
246.5962536551158,150.94949484576614
-338.2039502947016,-199.06808555450306
-872.8832994279527,-515.9514220657636
-378.03535656867564,-222.3448713289261
-349.63335594650596,-207.46155734770082
459.21235667612814,279.9686756142912
275.11494271042625,168.36479013134797
774.425485152653,469.30480757065885
-55.57014967610144,-28.180954431589633
-760.8115081233966,-450.0684435795901
426.48957444599,259.8451716762539
521.570097233795,320.2199793954766
122.5543951389925,79.34868240846788
541.9343599091219,327.74573685584875
-12.408807271218507,0.9744269687658242
45.46565876398813,31.933384284933073
-144.9179632829007,-84.62102697768489
-949.1617465118096,-562.1912218046249
-784.2171460133911,-462.37473243763776
-937.1416286265315,-558.351027703358
272.8208225275607,166.68519299578523
-371.2880378473467,-219.1175726233153
17.141382329405587,15.714292852678751
815.1329478521861,495.6354820213727
-501.4155417022501,-295.7083503596229
-179.2341539287405,-103.33704594030077
511.1022770860973,313.6573897922672
-542.4036690167551,-322.0678743561561
-846.040180342414,-501.5622695287146
-420.4970941724639,-248.8743821001809
-677.5574254919911,-401.6724093791729
859.3953046851461,519.4100576815067
616.2407591288338,373.63275111199465
266.80751302084695,163.32973477758375
742.9211803754354,452.44241628762256
607.344153798229,366.9406402027203
-626.8598822279283,-373.5963938418544
785.1179969799555,479.3127853196635
78.68448383130135,53.16638542808948
614.880310328125,368.15795879948894
792.1825998469865,478.1790424297711
-363.9930500562723,-218.01980870888747
-779.8961509446465,-465.8390719536184
-544.1296749161166,-328.75483428213806
-145.78442274748738,-83.74463280388032
636.0295318449862,383.3338354686691
721.461166512687,436.9965104212051
-986.0957389376186,-590.9076858803362
21.494605155131467,17.062586799422963
-165.177993702442,-95.93662877770585
-555.7843790585396,-326.46672150474654
-760.2692653326344,-449.3388454760894
-324.76965719274403,-189.29110310962585
885.8194078250383,534.8384171337005
-353.5941359584896,-204.18572078457316
37.58124348673209,23.442675536359616
406.0379177903558,244.81563341508613
-272.740795241412,-159.81204334462532
943.5641654419214,574.6465754829951
924.8945898842226,558.5320761167934
-496.4354083492717,-294.22773549598156
-5.502988215229152,-2.1856136413611096
-398.24338036646066,-233.05416904933563
-430.31901124506476,-252.28505423838016
-926.2261052909344,-550.1575127717608
219.1286679597938,134.21875943018154
5.358046457722935,5.801414337887749
-897.0424975000213,-536.8117430008227
-442.7070715267771,-261.45649791254436
816.5317719333075,491.7582485014275
-520.8762186660551,-310.88056421013164
-710.2102558175538,-422.97353492435366
-21.09447944487397,-9.635000017292812
971.3009082212013,585.7045878750769
-515.8894569769991,-304.6007849925189
344.27109481175717,210.72075249135486
523.2392306574352,317.36722633343885
-524.7249120152007,-310.4689213524975
456.43269722371906,275.87656425202215
-264.43373456149357,-154.44968348907676
264.6116611871589,163.06820169798462
267.0594215217893,161.22955919435861
71.54936814951702,48.92100839845094
-819.4204598911833,-489.4151433451639
670.604991178476,406.54361430549847
-358.4398700565283,-208.73509855284644
-626.9629792002916,-370.3264340047472
-918.4497168904721,-547.0011633571456
181.78588637648363,98.94173242042066
355.1287236845649,218.97225802789004
-966.8243421442877,-574.7452153309554
24.186116598561966,17.27493991904892
-547.008449604124,-325.7948570564778
290.34558081889963,174.0626381279478
-651.2671419900171,-386.4522215106431
381.87547620493183,232.9598902329223
-226.5293073989252,-129.64520169007005
873.459977473469,528.7940966710422
-724.9581117080136,-428.3064086364628
-317.867297899483,-188.1151071955221
-773.0529575188218,-457.55547384935784
849.3872365571256,512.5745091760659
754.6787067619621,458.3624161807618
-484.11674456968876,-289.3875635268746
319.96809206835815,196.45112583974728
634.4444004024317,380.69726435856717
110.40162319892465,69.70669894747128
59.301156712012926,40.46140201496358
-516.2954181990966,-306.8191880219202
-813.7944643882016,-486.37755389043286
794.4315159066534,482.3511464825839
800.8361143266609,484.2947430163027
266.2029145465358,162.74260743386012
-321.9404179025986,-189.0804588992506
-301.5808507746782,-171.67517218091572
451.9113577404787,277.4538203438503
794.2205199051541,482.8574592794681
774.1728485302347,469.37480175612546
559.7510917152476,340.1836255743029
284.06329230857546,169.64581080848444
-831.7200700099023,-496.39000269886765
-676.7425718107725,-403.0066919128684
797.1083770541584,478.51524210439993
212.85811931917988,129.40004001107704
-981.6058967667407,-588.9252110018896
-797.0569142679358,-474.31079623215624
327.00353821611156,201.83965487136456
-989.8768323075626,-587.7125503472889
-678.3838971650027,-402.20076937484316
97.46757873317233,60.55375455750626
383.79039538538655,230.410106914192
303.92251900520114,182.83977400431766
-551.4613810788804,-329.4147938018372
424.35844269507174,256.83734622097165
-525.5018250063999,-311.62059199982315
-349.2006036814646,-207.5486906451327
492.9828102360482,300.4676379289654
299.26579809442933,183.09493185105865
698.446820988356,423.0891840164956
315.22578460068667,195.41597186575441
136.61720667094323,83.6098605341652
-812.6504643438151,-482.7528694497043
-264.5683938811329,-154.7689827856319
-469.59526463654913,-278.4241313438689
-512.0207132418328,-301.4419153033678
946.0211095048912,573.3706940120487
-213.80455066647914,-126.17571199186433
784.0931103542266,474.0915450448201
262.27725199452584,161.92877456188364
589.6226070832968,357.22755075393286
5.274186210384187,8.334554390806108
153.80776925271812,96.84704558745142
-14.964612362272192,-1.31364493665129
-609.514024403911,-364.76897291420613
444.9042305230107,270.69766633431163
-438.45527511828845,-260.8901700939974
-951.3680671370923,-565.6126253713774
290.9445918143356,175.33241130851027
-645.7786411859022,-382.7745592910915
880.9171687058285,531.2902043608004
907.8571540051748,547.2459686708628
829.728780440897,498.9442718574568
-259.6825994891112,-152.73971158586875
-969.0867669422652,-575.2830591047772
856.6371251754508,517.9318977382114
-143.63170336537132,-80.92366118347384
933.3096380873392,567.315066496336
927.2399541785057,560.8714836767485
706.0189109347202,426.4937474167075
-411.10221586082866,-241.72682508613158
-229.80454279614946,-134.97131797031827
702.2733430337139,424.35516045363397
-366.1559896874446,-218.73337941170473
-661.0145066278151,-390.75618899452024
113.6025249167003,71.38950979872129
872.309548321562,527.7499254845688
392.059593349946,237.1638321527543
140.12234017872993,88.94529936666889
-805.647012458463,-480.9120899513479
230.01445339833958,141.72525459560012
980.1077002085265,593.8202721875941
-719.831969526952,-426.31766309170615
36.659304727473454,25.95152269145019
754.746143855911,453.31142424813316
481.5372355084089,298.9079624451666
394.0314819905359,243.9106071348678
404.96816797421843,248.42625043430766
-281.01769756048964,-166.1170260994757
-412.81631147101325,-243.91697120601185
618.7223109570273,374.1465457146633
620.2267893583614,378.6637854932097
734.1446371602074,445.0117880778281
826.4811051129425,498.3203353510458
22.68479772187561,16.669368434875803
3.0325893743992083,8.061929909779334
596.5903579335504,365.1544104537712
299.9278615555304,187.01338006029073
403.9337545154067,247.87431683935196
591.5853388722021,358.445953585716
780.0106836351326,465.5233825304213
-324.0096862969284,-189.8114917305406
-248.83409472011192,-145.30411434975534
-812.036120318262,-482.9417079983145
156.56028199234788,98.04396388947514
-928.1154524065158,-555.5217957678078
-68.80396373507972,-36.16756112734546
85.28926941515329,56.437994277155674
-426.91749574343123,-250.78581988193943
181.6665211380216,114.89306668995974
-938.9995001219012,-558.1915967832974
-925.3036225015712,-552.0022323240205
645.2011213193166,390.97899909575773
-279.6187171774742,-163.58898057197777
-745.8789746962304,-443.31198591952506
44.48652010960882,32.68834737770875
539.9871061972217,329.279601224378
-568.3579450063137,-332.86008012464833
245.7809516380005,155.88150894256964
-829.3050700124641,-493.42374284225053
-896.6365576627846,-541.6552456945894
62.70926313629593,44.099222814032096
81.27024322021293,51.68139325415365
274.859802996413,167.31291395418577
452.1826674453232,274.51270991721515
951.7041589250691,574.1292092614123
32.6006966023906,24.78495758164514
-354.08705411750805,-211.57110402875725
590.3723895374073,356.0679922308612
-458.3354974758515,-270.31498137711606
-122.05715858872782,-67.98840709241007
-843.0872373154681,-500.5692590994088
-949.298513169085,-567.1531804593176
925.2968293558502,557.2215663149776
671.9602410244117,406.1628749470712
391.9484121873959,239.64879281700698
-182.0941111714602,-102.28551196433102
-653.4113598583085,-392.14169028652657
-687.1259146578279,-408.7170063086135
-499.51420367080937,-298.373879084536
98.45332941224092,59.76751229263757
429.19184540012475,263.44902053076447
320.39475343546246,197.32610121027614
-440.13220610811436,-259.1804566329741
909.7305613263882,551.6803884752949
475.79383339153696,288.5168622413899
108.70810502280142,68.35958798101379
223.44149246870438,142.4363567146678
-160.79987514442018,-92.97306719517125
-504.53802099768507,-297.2525483725029
-288.0546426974769,-168.8200225365595
515.6922209287382,309.71881549708604
-971.2130227404882,-582.8170716518955
-767.8547189861675,-457.8707998315803
-907.9947159564945,-538.6846270705566
-918.5423953620598,-545.5488539039638
710.9211680220144,432.3808551416567
407.3157187600473,246.41533889815574
-51.652341825349595,-23.75966011496513
-804.3316786979971,-480.52879381917097
-16.768249766335316,-5.635301062461252
-53.05645843886862,-27.854579643136642
-653.5962601799697,-388.505503748611
-132.2967015240539,-72.70083663784112
-202.9905312052531,-119.20453976348377
231.70019610443296,140.32090715123593
270.1873017352875,166.15237201358536
-909.3919804559109,-542.4348417421196
-250.77477074705757,-139.71009661006923
251.71983142847284,156.38491380996365
6.2725171601754255,6.944829145668006
712.9796823766446,429.6755862876126
317.38726323789,190.67178112159644
-674.1311458371406,-402.5291256737592
-858.8625051991403,-511.0876195759659
284.8385564126313,177.7577911507683
-946.9773789167564,-561.9430490652779
171.55116254692666,107.38888719144875
880.4604828499153,531.6299543785441
150.94835575175784,95.10663816387901
-223.6601475869562,-131.23336454714288
286.57643688470625,179.3825901223515
-83.49421901696678,-46.47491177273023
91.23357863186993,58.567471462628504
882.9296175530503,529.3261256817888
-227.79472439845154,-133.06770433211642
922.3811276478284,559.1016448646269
810.7012839121276,488.2853251931994
-608.4177304214071,-362.5520789218299
-861.2773982496691,-511.1810169143341
-798.4439972451466,-478.0197127941241
-963.5563486969005,-584.5280812786987
-811.1140784881432,-483.73273487323206
366.0135468327137,222.8309916586458
-857.622703079542,-512.8213786579764
-362.0487394124774,-212.47315112663068
689.750621938909,422.77011713340414
-953.4561285283482,-566.5106826380877
628.9369651778716,379.6336085828419
-436.29045045320015,-255.50302910093714
-763.6703447566874,-454.83556594588094
393.4743307283013,242.83356839983588
257.885693559768,160.3447689401895
754.9440270541058,451.08013310152
470.1420876077716,284.07709329875286
606.9618607696971,370.065886907489
-435.930854857387,-257.2551983701421
-645.1209124405543,-385.12005935974827
501.2295032817167,303.4705229380424
613.669478534528,368.3892138805381
981.0102840013467,592.4294238257552
-174.76464617714703,-96.43740825425668
-255.9638284144337,-147.96843026719554
552.8259214839936,340.07638689277303
-318.3929194939643,-185.27095751679863
861.5146512071294,522.963749410983
716.8255036860237,438.0434595871042
-142.01194524996333,-80.45264063129353
501.7421355829947,304.6708267067831
509.0857481693647,311.5167639348628
-793.7522623281347,-469.3436769226371
805.1058133591334,486.1035587300556
10.504744895714339,8.859708772748544
652.9149322154833,396.0266713941517
-359.90079793877646,-210.27748102940254
791.0464569924009,480.22405629276363
-221.59664253167375,-131.80632071937944
-978.3246970394033,-579.1716060895153
810.7639528385273,489.1760418443227
-817.4266464277329,-486.98611785041686
-361.37272481917023,-214.62894361147778
900.1239341016098,549.4710181328401
901.2142938751122,545.2127176656431
146.8757762465723,90.42351558658024
263.67442433959854,163.932501703684
-103.10895604336042,-56.32710206739618
-413.5784566038709,-244.5225280094823
-342.67090926016806,-199.92133213053407
345.03691215407684,209.37156337078437
504.7490588753601,305.86359877531754
583.1580874516972,349.8744191618862
579.2362855891079,348.89386918502555
-817.5877939026193,-482.93741473023016
-11.159390594837078,0.5872228985423824
-884.8824799667115,-526.7979106827289
99.057764647471,66.76052168286228
-116.93899725324593,-66.48354732516415
775.4083655165996,468.75819870482394
-298.16997489584264,-174.78896364057445
-765.8659671447883,-455.76942347752015
-714.0166358943283,-424.8403741837173
523.0212634349446,320.0995542752658
236.43612663252202,146.1619472874256
-797.7546477544195,-473.22782512378404
-831.7863877700051,-493.0090716114484
401.93826291824007,245.9393293422535
-854.4739872716129,-510.6249350147842
643.7201185807123,387.52633937049933
412.4844543129925,251.78823385741012
-837.3024387162004,-498.7239758393701
-830.3245718296162,-494.01996023992945
973.279157002351,587.9353861229134
-251.45840848775936,-141.70789777232247
-258.7157058662182,-153.88987603101356
625.5991345150051,375.3795881693608
894.4971547677173,541.3630465276697
972.0021276457419,586.4484314782687
506.75637051788317,308.6859580501898
-247.48082893816843,-143.32073131833306
-832.9985666026624,-493.23093057123964
554.2938318548736,333.5618474721562
116.80849947161005,72.97166388725171
-151.5559815060475,-86.07606638586697
812.708770189472,493.1661893050577
-777.6050353876973,-458.17612213204154
-14.749791418281688,-2.938466908741278
-977.2927104651619,-582.4892034708697
-62.6787160117475,-35.38810111293382
-887.3934486363253,-529.5646488872331
-762.3641674638561,-454.6039061242279
-764.9475064457902,-453.6580366104466
298.42060423212706,183.56635743044788
492.08975853084667,296.60655597682364
166.73753019431933,103.17071517841073
924.3450969490839,560.3621532763531
-250.25884095259187,-145.45197986160701
-428.5758274362786,-252.0082072297416
737.1982563789206,447.0847972474669
-552.8083229610947,-324.43213230743913
926.4450788812226,560.3391334563822
-975.6910506203673,-582.1866759679617
939.7576534152781,566.0230819668998
-913.6801760988478,-543.7088867428893
782.2862273961421,468.49032840813504
55.40221817259976,36.87275289989443
985.9295922386007,595.1460756233176
-852.4068705292023,-510.1730640247559
107.7085688026416,66.76860960427297
938.605071238198,568.7823578032152
46.19568834029769,32.17883650232854
258.7972762705251,159.48194242972974
391.4973779692343,239.51112184940465
-90.91787046445359,-50.3654671027743
255.11616016812695,159.5554212265928
168.62862384620053,105.4240326711276
802.316020981978,482.47318636154927
-909.1072393170842,-538.2040836605017
-438.07362081553936,-258.1034919546659
900.8229681531175,543.3152734302803
780.5275677818327,469.8097372325096
-88.68649442857418,-48.42006821522842
240.26519560307338,147.92477335189525
-445.23763403773467,-259.994286850576
-623.7576805524774,-370.94642289282007
-72.60319012003572,-41.23667565138636
-293.2955439478943,-170.18573393226472
167.3122237017442,106.23789800648018
-844.5307260700304,-502.3811329067978
948.7896153323329,574.6264832947495
972.4214889592058,587.377519134039
396.3234280394902,242.26178702571258
72.19273268824077,49.645621378072306
-380.94476742734446,-223.31622378836366
627.5900394138973,380.21547477167314
369.46234510775844,228.38213215650737
-674.7661213102174,-405.58938353171345
821.8543689876849,501.21676801545476
645.0744858463379,387.63277331802124
899.599826583848,542.5057103007641
451.4390167767199,274.7815749956418
226.83039187157965,139.80527378149145
-163.51392741876225,-92.09553437120424
865.4569667080266,521.1585067875955
732.1277790008166,443.79820103545615
-909.5626597876212,-542.8940200690122
-947.266051005496,-563.7693486446227
-247.07326624390078,-144.37350426593622
621.1066615636657,376.84986824356537
974.5522586298889,587.6315055130046
-699.1662177929436,-416.5198585759583
188.2614307042702,117.53140345061698
-238.218286737957,-137.0435410312621
939.8287956292063,566.7007187091281
684.2378462714173,412.8051726737046
676.6574094222758,411.2213659847091
-62.61368041005949,-33.63321603215107
-170.3609953246696,-96.55560092682985
-453.1858561385875,-269.7231081098948
-887.2490066981458,-531.9082818697343
729.4447525101064,440.6008433424111
625.8020182601551,377.94850573756304
999.4353465722611,603.503631143196
993.2736741478107,598.6905140601456
110.8634112052548,72.00008062582577
537.9748303610211,326.20859769176764
889.531459764856,538.0198248564614
699.2947813548228,423.8921379297756
-505.3037965136047,-298.79236772333843
-98.91172937981298,-55.39529584879773
-741.6811696970101,-439.9875004373854
908.1020545174447,547.2699224428152
212.34926890176007,134.20839719436378
-542.7143889930746,-322.1017081625818
343.4013688117134,207.41772301123066
236.2564809157916,146.13003526345852
-283.67456393431905,-167.9070993254864
-772.884815600742,-458.4002202914274
343.1463911855992,214.30704586344427
40.61540180758652,26.79609690143621
544.6367834712787,331.4468147492152
40.32700222398671,24.68519015698277
704.3630006370802,426.5425394236552
103.8136775489711,64.51677892978327
121.87594307077256,75.87589660559456
753.30720531669,453.78175021033434
-193.03426757520594,-110.35625809301409
-731.9695430987185,-433.1671171442846
-942.434647373322,-561.4140179946762
510.2745113472381,322.91730315968516
240.61910270692943,151.55050769636537
408.1595361984471,247.3949014635589
-574.0716769821786,-344.767070789162
-727.2570488264605,-431.43745127596213
-970.9106686642361,-580.7559505458247
-298.82488238680605,-173.31771184508528
179.83537370926615,111.13894883221285
-215.51190980053536,-124.09971939923281
-125.0501559525419,-68.22709287842082
808.3173889874968,486.57271566325664
-303.4890659533993,-179.22531383382437
27.978978319621547,20.636044846458798
567.3060254822863,347.45871792744043
-206.91443535745964,-121.46542665035668
244.17340045574701,149.3150328815502
724.7274174934903,439.7927316472058
899.0412473152842,542.2702909377493
-705.8530381419241,-419.20677111935925
853.1752503229889,512.8020753518571
-15.76741384092361,-1.0317884194409714
-483.51122340208326,-288.8021525018687
-81.72848752347738,-45.680597922066845
960.0651505709541,579.9741282708883
-14.763812014260793,-1.0329109398428846
-342.49677942498363,-204.14775921685563
266.80170863345165,168.04843345102847
-519.7087624436139,-306.3109038239642
-848.2733437826721,-504.12981562075674
-742.2405561787016,-443.3136010812568
-743.9083220844551,-441.2027107665969
-696.1946129754112,-415.1637410300864
-722.3456547011797,-426.874070314311
281.7494896064293,171.1075697056421
-636.2398312017103,-377.9702157099384
-308.66543335227357,-182.30980618739048
793.5768198120236,478.17104596236015
-52.07671947425524,-25.763392050737316
335.1154770420544,206.14020372005191
-655.3602575967403,-386.7981341602422
-615.4219623826584,-368.81292764601136
-918.2627674670423,-544.8293190755434
-662.1298738556709,-388.26702650268874
-442.8193219360827,-262.5948753400035
-645.9790314465064,-379.79712164368584
-822.5949324858888,-490.08328203565287
-758.7282577987984,-453.9817741544016
-78.44246393454841,-43.67674324554264
-587.332563188415,-346.3031299776984
-271.46027790384903,-160.55251970697248
6.83454170971379,6.9000477078152995
380.7896572587306,233.6608732198247
-921.3757203178021,-548.819311957204
598.8207978180853,364.46172459582465
255.80077898181548,157.95612647060597
-836.4819361022562,-496.92991102225056
747.1572482135543,451.4297465565135
841.7448010636263,509.5103425222365
-877.8440802902725,-524.5611941855553
-446.24470370559254,-261.16995497834876
612.4025595861226,370.1729863180389
496.51938076731676,304.1693234354888
-630.9579612872453,-375.0419906943129
-581.3013533265794,-344.37681397443293
-259.05579441723603,-152.42340575212302
-30.954029617957303,-16.60440863311044
236.50954306059202,142.4162050611446
-262.17272086045523,-155.41428083345804
-74.93056773370427,-41.606158346654404
494.9418762675132,301.38888411816566
-926.6335942188042,-549.9593979047161
-495.1261113119585,-293.96718170676877
426.69917176910485,258.25558153292855
790.4136753743987,475.3627756526338
23.35488423133222,18.97305777460754
64.2269705306312,45.30257134903741
-785.6559773204478,-464.8609258563561
-105.1752663530907,-57.68529431555994
65.23453291004625,44.41780638056294
